task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
1037,binary,260,1,61,The Whitby Hotel,5,Upper Midtown,9.5,831,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Screening room; Gym,808,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2147,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,231,,,,,,,,,,,
1041,binary,261,1,61,The Whitby Hotel,5,Upper Midtown,9.4,927,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,645,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,8.1,1490,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,198,,,,,,,,,,,
1045,binary,262,1,61,The Whitby Hotel,5,Upper Midtown,9.3,876,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,832,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.2,1019,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Breakfast included; Kitchen; Fitness center,244,,,,,,,,,,,
1049,binary,263,1,61,The Whitby Hotel,5,Upper Midtown,9.3,965,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,868,122,Park Hyatt New York,5,Midtown,9.1,721,Park Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1268,,,,,,,,,,,
1053,binary,264,1,61,The Whitby Hotel,5,Upper Midtown,9.1,926,Superior King with Terrace (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,833,125,Wyndham New Yorker Hotel,3,Midtown,7.6,4266,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,166,,,,,,,,,,,
1057,binary,265,1,61,The Whitby Hotel,5,Upper Midtown,9.2,947,Superior King with Terrace (1 king bed),1,0,Free WiFi; Restaurant; Screening room; Gym,646,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.4,508,King Suite (1 king bed),1,0,Free WiFi; Garden,148,,,,,,,,,,,
1061,binary,266,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.2,598,Premier King with City View (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,610,99,Fairfield Inn & Suites New York Manhattan/Times Square,3,Times Square,7.7,2249,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,192,,,,,,,,,,,
1065,binary,267,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.1,534,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,931,145,The Langham New York Fifth Avenue,5,Midtown,9.1,689,Premier King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,868,,,,,,,,,,,
1069,binary,268,1,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.0,530,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,828,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.4,684,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,202,,,,,,,,,,,
1073,binary,269,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,664,Classic King (1 king bed),1,1,Free WiFi; Spa; Pool; Restaurant; Bar,969,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.3,1408,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,270,,,,,,,,,,,
1077,binary,270,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.0,647,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1022,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.0,1241,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,298,,,,,,,,,,,
1081,binary,271,1,63,Baccarat Hotel and Residences New York,5,Midtown,9.2,699,Grand King (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Bar,1007,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.0,1105,Studio Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,199,,,,,,,,,,,
1085,binary,272,1,64,The Fifth Avenue Hotel,5,NoMad,9.2,457,King Room (1 king bed),1,1,Free WiFi; Restaurant; Butler service; Fitness center,673,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.9,2164,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,303,,,,,,,,,,,
1089,binary,273,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2006,Vale King with Balcony (1 king bed),0,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,293,118,Hyatt Centric Wall Street New York,4,Financial District,8.6,1162,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,311,,,,,,,,,,,
1093,binary,274,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2211,Vale King with Balcony (1 king bed),1,1,Free WiFi; Rooftop pool; Restaurant; Fitness center,497,124,"The Beekman, A Thompson Hotel",5,Financial District,8.7,1488,Turret Suite (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,411,,,,,,,,,,,
1097,binary,275,1,65,The William Vale,5,"Williamsburg, Brooklyn",9.0,2248,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,450,125,Wyndham New Yorker Hotel,3,Midtown,7.2,4549,King Room (1 king bed),1,0,Free WiFi; Fitness center,148,,,,,,,,,,,
1101,binary,276,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2313,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,294,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.3,765,King Pod (1 king bed),1,0,Free WiFi; Rooftop bar,101,,,,,,,,,,,
1105,binary,277,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.8,2407,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,505,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,8.9,596,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1157,,,,,,,,,,,
1109,binary,278,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.9,2182,Vale King (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,327,155,Walker Hotel Tribeca,4,TriBeCa,8.2,528,King Room (1 king bed),1,0,Free WiFi; Restaurant,245,,,,,,,,,,,
1113,binary,279,1,65,The William Vale,5,"Williamsburg, Brooklyn",8.7,2337,Vale King with Balcony (1 king bed),1,0,Free WiFi; Rooftop pool; Restaurant; Fitness center,493,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.2,537,King Room (1 king bed),0,0,Free WiFi; Restaurant,166,,,,,,,,,,,
1117,binary,280,1,66,The Plaza,5,Midtown,8.5,3468,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1072,101,Fairfield Inn & Suites New York Brooklyn,3,Brooklyn,7.6,1259,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,151,,,,,,,,,,,
1121,binary,281,1,66,The Plaza,5,Midtown,8.7,4004,Deluxe King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,1176,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.6,1377,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,201,,,,,,,,,,,
1125,binary,282,1,66,The Plaza,5,Midtown,8.6,3540,Superior King (1 king bed),1,1,Free WiFi; Spa; Restaurant; Fitness center; Palm Court,854,149,Lotte New York Palace,5,Midtown East,8.4,2058,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,539,,,,,,,,,,,
1129,binary,283,1,67,Equinox Hotel New York,5,Hudson Yards,8.9,770,King Room (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,960,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.4,1297,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,230,,,,,,,,,,,
1133,binary,284,1,67,Equinox Hotel New York,5,Hudson Yards,8.8,833,King Room (1 king bed),1,1,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,861,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.5,4857,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,239,,,,,,,,,,,
1137,binary,285,1,67,Equinox Hotel New York,5,Hudson Yards,8.7,925,King Room (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,923,93,Kimpton Muse Hotel,4,Times Square,8.5,1313,Queen Room (1 queen bed),1,1,Free WiFi; Restaurant; Bar; Wine hour,373,,,,,,,,,,,
1141,binary,286,1,67,Equinox Hotel New York,5,Hudson Yards,8.8,784,King Room (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,571,144,1 Hotel Central Park,5,Midtown,8.8,1285,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa; Fitness center,795,,,,,,,,,,,
1145,binary,287,1,67,Equinox Hotel New York,5,Hudson Yards,8.6,807,Premium King (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,1070,148,"The Carlyle, A Rosewood Hotel",5,Upper East Side,8.9,654,Deluxe King (1 king bed),1,0,Free WiFi; Spa; Restaurant; Live jazz; Fitness center,1223,,,,,,,,,,,
1149,binary,288,1,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.1,3016,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,289,130,The Jane Hotel,2,West Village,7.2,2425,Captain's Cabin (1 queen bed),0,0,Free WiFi; Bar; Ballroom,155,,,,,,,,,,,
1153,binary,289,1,68,Hampton Inn Manhattan-Chelsea,3,Chelsea,8.2,2879,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,229,152,Arlo Midtown,3,Times Square,7.9,1751,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,148,,,,,,,,,,,
1157,binary,290,1,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.5,3075,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,308,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.9,2081,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,215,,,,,,,,,,,
1161,binary,291,1,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.4,2883,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,277,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.9,1388,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Pool,234,,,,,,,,,,,
1165,binary,292,1,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.5,3345,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,285,117,Hyatt Centric Times Square New York,4,Times Square,8.2,2367,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,388,,,,,,,,,,,
1169,binary,293,1,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.2,3195,Double Room (2 double beds),0,0,Free WiFi; Breakfast included; Fitness center,249,168,The Boro Hotel,4,"Long Island City, Queens",8.4,804,Queen Room (1 queen bed),0,0,Free WiFi; Bar; Manhattan views,241,,,,,,,,,,,
1173,binary,294,1,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.2,2603,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,276,111,The Westin New York at Times Square,4,Times Square,8.0,4270,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Bar,332,,,,,,,,,,,
1177,binary,295,1,71,Hampton Inn Manhattan-35th St/Empire State Bldg,3,Midtown,8.3,2433,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,196,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2253,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,188,,,,,,,,,,,
1181,binary,296,1,71,Hampton Inn Manhattan-35th St/Empire State Bldg,3,Midtown,8.3,2421,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,205,141,The Greenwich Hotel,5,TriBeCa,9.4,460,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,707,,,,,,,,,,,
1185,binary,297,1,71,Hampton Inn Manhattan-35th St/Empire State Bldg,3,Midtown,8.0,2610,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,244,152,Arlo Midtown,3,Times Square,8.0,1677,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,247,,,,,,,,,,,
1189,binary,298,1,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,7.9,1939,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,227,101,Fairfield Inn & Suites New York Brooklyn,3,Brooklyn,7.9,1281,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,126,,,,,,,,,,,
1193,binary,299,1,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.0,1798,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,264,112,Sheraton New York Times Square Hotel,4,Times Square,7.4,5220,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,330,,,,,,,,,,,
1197,binary,300,1,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.2,1797,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,218,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1428,Double Room (2 double beds),0,1,Free WiFi; Restaurant; Fitness center; Pool,225,,,,,,,,,,,
1201,binary,301,1,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.2,1914,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,254,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.1,515,King Room (1 king bed),1,0,Free WiFi; Restaurant,205,,,,,,,,,,,
1205,binary,302,1,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.1,1793,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,285,168,The Boro Hotel,4,"Long Island City, Queens",8.3,848,King Room (1 king bed),1,0,Free WiFi; Bar; Manhattan views,207,,,,,,,,,,,
1209,binary,303,1,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,8.1,1531,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,251,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.9,1956,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,330,,,,,,,,,,,
1213,binary,304,1,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,8.1,1484,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,274,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.5,1945,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,262,,,,,,,,,,,
1217,binary,305,1,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,8.0,1662,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,217,125,Wyndham New Yorker Hotel,3,Midtown,7.3,4541,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center,184,,,,,,,,,,,
1221,binary,306,1,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,7.9,1539,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,197,162,McCarren Hotel & Pool,4,"Williamsburg, Brooklyn",7.9,856,King Room (1 king bed),1,0,Free WiFi; Pool; Restaurant,217,,,,,,,,,,,
1225,binary,307,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.2,1440,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,317,91,InterContinental New York Barclay,5,Midtown East,8.7,1481,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,675,,,,,,,,,,,
1229,binary,308,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.4,1303,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,289,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.1,1740,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant,265,,,,,,,,,,,
1233,binary,309,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.4,1510,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,228,106,AC Hotel New York Times Square,4,Times Square,8.1,1989,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,212,,,,,,,,,,,
1237,binary,310,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.2,1309,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,315,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1303,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,226,,,,,,,,,,,
1241,binary,311,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.2,1501,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,273,140,NoMo SoHo,4,SoHo,8.2,1073,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,315,,,,,,,,,,,
1245,binary,312,1,74,Hampton Inn Manhattan-SoHo,3,SoHo,8.3,1345,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,312,144,1 Hotel Central Park,5,Midtown,8.5,1150,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Fitness center,708,,,,,,,,,,,
1249,binary,313,1,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,7.9,2373,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,181,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.0,1046,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Breakfast included; Kitchen; Fitness center,197,,,,,,,,,,,
1253,binary,314,1,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,8.2,2405,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,287,133,HI New York City Hostel,1,Upper West Side,6.9,2968,Private Room (1 double bed),1,0,Free WiFi; Shared kitchen; Lounge,84,,,,,,,,,,,
1257,binary,315,1,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,8.2,2344,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,187,140,NoMo SoHo,4,SoHo,8.3,1123,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,477,,,,,,,,,,,
1261,binary,316,1,75,Hilton Garden Inn New York/Midtown Park Avenue,3,Midtown East,8.3,2098,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,206,168,The Boro Hotel,4,"Long Island City, Queens",8.5,737,Queen Room (1 queen bed),0,0,Free WiFi; Bar; Manhattan views,150,,,,,,,,,,,
1265,binary,317,1,76,Hilton Garden Inn New York/Manhattan-Chelsea,3,Chelsea,8.0,1901,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,200,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.8,2112,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,239,,,,,,,,,,,
1269,binary,318,1,77,Hilton Garden Inn New York/Central Park South,3,Midtown,8.3,1976,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,217,88,Crowne Plaza HY36 Midtown Manhattan,4,Midtown,8.5,2324,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,307,,,,,,,,,,,
1273,binary,319,1,77,Hilton Garden Inn New York/Central Park South,3,Midtown,8.5,1903,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,322,124,"The Beekman, A Thompson Hotel",5,Financial District,8.8,1373,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,498,,,,,,,,,,,
1277,binary,320,1,77,Hilton Garden Inn New York/Central Park South,3,Midtown,8.2,2128,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center; Business center,191,138,The Standard East Village,4,East Village,8.4,1157,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,244,,,,,,,,,,,
1281,binary,321,1,78,Hilton Garden Inn New York/Times Square,3,Times Square,8.1,2547,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,306,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.6,2607,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center,211,,,,,,,,,,,
1285,binary,322,1,78,Hilton Garden Inn New York/Times Square,3,Times Square,8.0,2241,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,330,91,InterContinental New York Barclay,5,Midtown East,8.7,1451,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,552,,,,,,,,,,,
1289,binary,323,1,78,Hilton Garden Inn New York/Times Square,3,Times Square,7.9,2470,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,299,110,The Westin New York Grand Central,4,Midtown East,8.0,3240,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,322,,,,,,,,,,,
1293,binary,324,1,78,Hilton Garden Inn New York/Times Square,3,Times Square,7.9,2416,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,262,142,The Mercer,5,SoHo,9.0,703,Penthouse Loft (1 king bed),0,0,Free WiFi; Restaurant; Bar,927,,,,,,,,,,,
1297,binary,325,1,79,DoubleTree by Hilton New York Times Square West,4,Times Square,7.8,3359,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,350,85,Holiday Inn New York City - Wall Street,3,Financial District,7.8,1838,King Room (1 king bed),0,0,Free WiFi; Fitness center,247,,,,,,,,,,,
1301,binary,326,1,79,DoubleTree by Hilton New York Times Square West,4,Times Square,8.0,3501,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center,251,149,Lotte New York Palace,5,Midtown East,8.3,2324,Palace King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar; Spa,496,,,,,,,,,,,
1305,binary,327,1,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.8,2531,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center,208,131,Freehand New York,3,Flatiron,8.0,1827,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Rooftop,137,,,,,,,,,,,
1309,binary,328,1,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.6,2531,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center,254,170,Renaissance New York Midtown Hotel,4,Midtown,8.2,2220,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,327,,,,,,,,,,,
1313,binary,329,1,80,DoubleTree by Hilton New York Times Square South,4,Times Square,7.6,3068,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center,322,172,New York Marriott Downtown,4,Financial District,8.0,3331,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,252,,,,,,,,,,,
1317,binary,330,1,81,DoubleTree by Hilton NYC Financial District,4,Financial District,7.8,2047,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center,297,106,AC Hotel New York Times Square,4,Times Square,8.1,1927,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,362,,,,,,,,,,,
1321,binary,331,1,81,DoubleTree by Hilton NYC Financial District,4,Financial District,8.1,2156,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center,158,178,Loews Regency Hotel New York,5,Upper East Side,8.7,1209,Park Avenue King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,625,,,,,,,,,,,
1325,binary,332,1,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.7,1758,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center,351,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,8.0,1966,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,172,,,,,,,,,,,
1329,binary,333,1,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,8.1,1986,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center,219,118,Hyatt Centric Wall Street New York,4,Financial District,8.5,1230,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,194,,,,,,,,,,,
1333,binary,334,1,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,8.0,1826,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,320,122,Park Hyatt New York,5,Midtown,9.1,825,Park King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1148,,,,,,,,,,,
1337,binary,335,1,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.9,1984,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center,200,124,"The Beekman, A Thompson Hotel",5,Financial District,8.7,1535,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,504,,,,,,,,,,,
1341,binary,336,1,82,DoubleTree by Hilton New York Midtown Fifth Ave,4,Midtown,7.8,1837,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center,185,137,The Marlton Hotel,4,Greenwich Village,8.7,869,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,205,,,,,,,,,,,
1345,binary,337,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.6,2046,King Room (1 king bed),0,1,Free WiFi; Fitness center,151,99,Fairfield Inn & Suites New York Manhattan/Times Square,3,Times Square,7.9,2220,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,152,,,,,,,,,,,
1349,binary,338,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.9,2074,King Room (1 king bed),0,0,Free WiFi; Fitness center,136,112,Sheraton New York Times Square Hotel,4,Times Square,7.6,5397,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,209,,,,,,,,,,,
1353,binary,339,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.9,2152,King Room (1 king bed),1,0,Free WiFi; Fitness center,243,121,Hyatt Regency Times Square,4,Times Square,7.8,2823,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,374,,,,,,,,,,,
1357,binary,340,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.6,1952,King Room (1 king bed),0,0,Free WiFi; Fitness center,158,150,The Peninsula New York,5,Midtown,9.2,816,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1381,,,,,,,,,,,
1361,binary,341,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.8,2071,King Room (1 king bed),0,0,Free WiFi; Fitness center,217,160,The Rockaway Hotel & Spa,4,"Rockaway Beach, Queens",8.3,475,Queen Room (1 queen bed),1,0,Free WiFi; Pool; Spa; Restaurant,344,,,,,,,,,,,
