task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
3402,ternary,717,6,52,Andaz 5th Avenue,4,Midtown East,8.6,1509,Andaz Large King (1 king bed),1,1,Free WiFi; Wine hour; Restaurant; Fitness center,438,61,The Whitby Hotel,5,Upper Midtown,9.5,854,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,744,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.2,559.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Kitchen,336.0
3403,ternary,718,1,140,NoMo SoHo,4,SoHo,8.3,1120,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,447,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.9,493,King Room (1 king bed),0,0,Free WiFi; Restaurant,168,166.0,Z Hotel New York,3.0,"Long Island City, Queens",7.8,1368.0,King Room (1 king bed),0.0,0.0,Free WiFi; Rooftop bar,97.0
3404,ternary,718,2,140,NoMo SoHo,4,SoHo,8.1,1116,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,258,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.8,550,King Room (1 king bed),1,0,Free WiFi; Restaurant,197,166.0,Z Hotel New York,3.0,"Long Island City, Queens",8.0,1362.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Rooftop bar,110.0
3405,ternary,718,3,140,NoMo SoHo,4,SoHo,8.4,1070,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,261,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.0,468,King Room (1 king bed),1,0,Free WiFi; Restaurant,212,166.0,Z Hotel New York,3.0,"Long Island City, Queens",7.8,1398.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Rooftop bar,131.0
3406,ternary,718,4,140,NoMo SoHo,4,SoHo,8.3,1132,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,459,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.9,466,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant,157,166.0,Z Hotel New York,3.0,"Long Island City, Queens",7.7,1368.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Rooftop bar,135.0
3407,ternary,718,5,140,NoMo SoHo,4,SoHo,8.2,1192,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,298,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.9,502,King Room (1 king bed),1,0,Free WiFi; Restaurant,150,166.0,Z Hotel New York,3.0,"Long Island City, Queens",8.0,1313.0,King Room (1 king bed),1.0,0.0,Free WiFi; Rooftop bar,116.0
3408,ternary,718,6,140,NoMo SoHo,4,SoHo,8.2,1091,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,473,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.1,501,King Room (1 king bed),1,0,Free WiFi; Restaurant,149,166.0,Z Hotel New York,3.0,"Long Island City, Queens",7.8,1269.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Rooftop bar,97.0
3409,ternary,719,1,94,EVEN Hotel New York - Times Square South,3,Midtown,8.4,1339,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; In-room training zone,283,141,The Greenwich Hotel,5,TriBeCa,9.4,461,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Spa; Pool; Fitness center,1140,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.2,617.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Kitchen,191.0
3410,ternary,719,2,94,EVEN Hotel New York - Times Square South,3,Midtown,8.5,1342,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; In-room training zone,222,141,The Greenwich Hotel,5,TriBeCa,9.4,495,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Spa; Pool; Fitness center,1102,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.1,634.0,King Room (1 king bed),1.0,1.0,Free WiFi; Fitness center; Kitchen,250.0
3411,ternary,719,3,94,EVEN Hotel New York - Times Square South,3,Midtown,8.4,1267,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; In-room training zone,270,141,The Greenwich Hotel,5,TriBeCa,9.4,537,King Room (1 king bed),1,1,Free WiFi; Restaurant; Spa; Pool; Fitness center,951,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.2,621.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Kitchen,344.0
3412,ternary,719,4,94,EVEN Hotel New York - Times Square South,3,Midtown,8.5,1513,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; In-room training zone,233,141,The Greenwich Hotel,5,TriBeCa,9.4,536,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,1104,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.3,616.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Kitchen,210.0
3413,ternary,719,5,94,EVEN Hotel New York - Times Square South,3,Midtown,8.5,1452,King Room (1 king bed),0,0,Free WiFi; Fitness center; In-room training zone,288,141,The Greenwich Hotel,5,TriBeCa,9.4,467,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Spa; Pool; Fitness center,996,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.1,621.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Kitchen,282.0
3414,ternary,719,6,94,EVEN Hotel New York - Times Square South,3,Midtown,8.3,1320,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; In-room training zone,171,141,The Greenwich Hotel,5,TriBeCa,9.4,488,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,1151,177.0,Tempo by Hilton New York Times Square,3.0,Times Square,8.3,622.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Kitchen,289.0
3415,ternary,720,1,60,Crosby Street Hotel,5,SoHo,9.4,1054,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Private theater; Gym; Terrace,1101,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.3,2777,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,334,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,7.9,2176.0,Double Room (2 double beds),0.0,1.0,Free WiFi; Breakfast included; Fitness center,188.0
3416,ternary,720,2,60,Crosby Street Hotel,5,SoHo,9.3,1026,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,967,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.3,2610,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,224,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,7.9,2322.0,King Room (1 king bed),1.0,1.0,Free WiFi; Breakfast included; Fitness center,220.0
3417,ternary,720,3,60,Crosby Street Hotel,5,SoHo,9.3,1004,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,892,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.5,2517,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,280,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,8.1,2082.0,Double Room (2 double beds),0.0,1.0,Free WiFi; Breakfast included; Fitness center,140.0
3418,ternary,720,4,60,Crosby Street Hotel,5,SoHo,9.4,1086,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,873,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.3,2454,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,332,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,7.8,1999.0,King Room (1 king bed),0.0,1.0,Free WiFi; Breakfast included; Fitness center,268.0
3419,ternary,720,5,60,Crosby Street Hotel,5,SoHo,9.5,1159,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,1255,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.3,2428,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,287,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,8.0,2067.0,King Room (1 king bed),1.0,1.0,Free WiFi; Breakfast included; Fitness center,260.0
3420,ternary,720,6,60,Crosby Street Hotel,5,SoHo,9.6,1154,Luxury King (1 king bed),1,1,Free WiFi; Restaurant; Private theater; Gym; Terrace,1060,70,Hampton Inn Manhattan Grand Central,3,Midtown East,8.3,2348,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,177,86.0,Holiday Inn Express Manhattan Midtown West,3.0,Midtown West,8.1,2215.0,Double Room (2 double beds),1.0,1.0,Free WiFi; Breakfast included; Fitness center,184.0
3421,ternary,721,1,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2775,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,237,56,The Knickerbocker,5,Times Square,8.6,1628,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,318,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,7.8,1748.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,320.0
3422,ternary,721,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,3075,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,240,56,The Knickerbocker,5,Times Square,8.7,1676,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,460,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,7.9,1731.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,180.0
3423,ternary,721,3,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2650,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,287,56,The Knickerbocker,5,Times Square,8.7,1670,Premium King (1 king bed),1,1,Free WiFi; Restaurant; Rooftop bar; Fitness center,312,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,7.9,1679.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,185.0
3424,ternary,721,4,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,3062,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,224,56,The Knickerbocker,5,Times Square,8.9,1794,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Rooftop bar; Fitness center,253,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,8.2,1551.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,290.0
3425,ternary,721,5,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.4,2655,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,273,56,The Knickerbocker,5,Times Square,9.0,1800,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,267,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,8.0,1704.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,337.0
3426,ternary,721,6,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2780,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center; Business center,153,56,The Knickerbocker,5,Times Square,9.0,1857,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Rooftop bar; Fitness center,282,113.0,Sheraton Tribeca New York Hotel,4.0,TriBeCa,8.0,1615.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,228.0
3427,ternary,722,1,9,MOXY NYC Times Square,3,Times Square,8.1,4508,King Room (1 king bed),1,0,Free WiFi; Fitness center; Bar,188,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2614,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,192,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.3,2868.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant,210.0
3428,ternary,722,2,9,MOXY NYC Times Square,3,Times Square,8.0,4920,King Room (1 king bed),0,0,Free WiFi; Fitness center; Bar,172,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,2621,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,196,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.3,3020.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant,263.0
3429,ternary,722,3,9,MOXY NYC Times Square,3,Times Square,7.8,4794,King Room (1 king bed),0,0,Free WiFi; Fitness center; Bar,169,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,3038,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,151,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.2,2825.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant,183.0
3430,ternary,722,4,9,MOXY NYC Times Square,3,Times Square,7.9,4564,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Bar,207,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.3,2954,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,236,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.2,2931.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant,267.0
3431,ternary,722,5,9,MOXY NYC Times Square,3,Times Square,7.7,4555,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Bar,154,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2693,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,255,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.3,2677.0,King Room (1 king bed),1.0,0.0,Free WiFi; Fitness center; Restaurant,305.0
3432,ternary,722,6,9,MOXY NYC Times Square,3,Times Square,8.0,4189,King Room (1 king bed),1,0,Free WiFi; Fitness center; Bar,232,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2723,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Business center,176,30.0,Courtyard by Marriott Manhattan/Central Park,4.0,Midtown,8.2,2826.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant,334.0
3433,ternary,723,1,32,Executive Hotel Le Soleil New York,4,Midtown,8.6,2034,Deluxe Queen (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant,335,90,InterContinental New York Times Square,5,Times Square,8.6,2632,Premium King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,449,159.0,Smyth Tribeca,4.0,TriBeCa,8.4,646.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant,311.0
3434,ternary,723,2,32,Executive Hotel Le Soleil New York,4,Midtown,8.3,1769,Deluxe Queen (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant,370,90,InterContinental New York Times Square,5,Times Square,8.4,2647,Premium King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa,365,159.0,Smyth Tribeca,4.0,TriBeCa,8.2,662.0,King Room (1 king bed),0.0,0.0,Free WiFi; Restaurant,353.0
3435,ternary,723,3,32,Executive Hotel Le Soleil New York,4,Midtown,8.6,1872,Deluxe Queen (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant,263,90,InterContinental New York Times Square,5,Times Square,8.4,3041,Premium King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,463,159.0,Smyth Tribeca,4.0,TriBeCa,8.5,746.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant,370.0
3436,ternary,723,4,32,Executive Hotel Le Soleil New York,4,Midtown,8.2,2047,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,367,90,InterContinental New York Times Square,5,Times Square,8.3,2716,King Room (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa,460,159.0,Smyth Tribeca,4.0,TriBeCa,8.4,747.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant,409.0
3437,ternary,723,5,32,Executive Hotel Le Soleil New York,4,Midtown,8.3,1981,Deluxe King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant,190,90,InterContinental New York Times Square,5,Times Square,8.5,2534,Premium King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,409,159.0,Smyth Tribeca,4.0,TriBeCa,8.6,705.0,King Room (1 king bed),0.0,0.0,Free WiFi; Restaurant,323.0
3438,ternary,723,6,32,Executive Hotel Le Soleil New York,4,Midtown,8.6,1987,Deluxe Queen (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant,291,90,InterContinental New York Times Square,5,Times Square,8.6,2588,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,325,159.0,Smyth Tribeca,4.0,TriBeCa,8.6,718.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Restaurant,393.0
3439,ternary,724,1,56,The Knickerbocker,5,Times Square,9.0,1907,Premium King (1 king bed),1,1,Free WiFi; Restaurant; Rooftop bar; Fitness center,449,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,2063,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,226,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,8.1,2044.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,267.0
3440,ternary,724,2,56,The Knickerbocker,5,Times Square,8.8,1639,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,269,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,1995,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,206,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,7.9,2055.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,425.0
3441,ternary,724,3,56,The Knickerbocker,5,Times Square,8.9,1800,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,316,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2099,Double Room (2 double beds),1,0,Free WiFi; Breakfast included; Fitness center,250,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,8.0,2052.0,King Room (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,270.0
3442,ternary,724,4,56,The Knickerbocker,5,Times Square,8.7,1635,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,368,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.1,2317,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,180,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,8.3,2374.0,Double Room (2 double beds),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,337.0
3443,ternary,724,5,56,The Knickerbocker,5,Times Square,8.9,1785,Premium King (1 king bed),0,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,445,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2046,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,141,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,8.0,2036.0,King Room (1 king bed),0.0,1.0,Free WiFi; Fitness center; Restaurant; Bar,380.0
3444,ternary,724,6,56,The Knickerbocker,5,Times Square,8.9,1958,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Rooftop bar; Fitness center,287,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.2,2103,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,155,170.0,Renaissance New York Midtown Hotel,4.0,Midtown,8.2,2338.0,Double Room (2 double beds),1.0,0.0,Free WiFi; Fitness center; Restaurant; Bar,328.0
3445,ternary,725,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.8,2217,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,149,153,The Renwick Hotel,4,Midtown East,8.4,820,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,192,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,8.9,394.0,Premier King (1 king bed),1.0,1.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1430.0
3446,ternary,725,2,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2410,Double Room (2 double beds),1,0,Free WiFi; Breakfast included; Fitness center,249,153,The Renwick Hotel,4,Midtown East,8.4,841,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,299,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,8.9,423.0,Premier King (1 king bed),0.0,1.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1309.0
3447,ternary,725,3,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2386,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,209,153,The Renwick Hotel,4,Midtown East,8.3,972,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,319,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.1,386.0,Deluxe King (1 king bed),1.0,1.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1305.0
3448,ternary,725,4,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.2,2126,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,195,153,The Renwick Hotel,4,Midtown East,8.2,965,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,304,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,8.9,403.0,Deluxe King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1238.0
3449,ternary,725,5,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2295,King Room (1 king bed),0,1,Free WiFi; Breakfast included; Fitness center,135,153,The Renwick Hotel,4,Midtown East,8.5,839,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,285,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.1,404.0,Premier King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1548.0
3450,ternary,725,6,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2420,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,209,153,The Renwick Hotel,4,Midtown East,8.1,956,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,207,179.0,"The Ritz-Carlton New York, NoMad",5.0,NoMad,9.2,371.0,Deluxe King (1 king bed),0.0,0.0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1493.0
3451,ternary,726,1,61,The Whitby Hotel,5,Upper Midtown,9.3,828,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,754,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.8,1349,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Pool,153,158.0,The James New York NoMad,4.0,NoMad,8.2,836.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,371.0
3452,ternary,726,2,61,The Whitby Hotel,5,Upper Midtown,9.2,903,Deluxe King (1 king bed),1,1,Free WiFi; Restaurant; Screening room; Gym,642,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.8,1413,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,230,158.0,The James New York NoMad,4.0,NoMad,8.3,742.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,332.0
3453,ternary,726,3,61,The Whitby Hotel,5,Upper Midtown,9.3,842,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,824,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1295,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Pool,225,158.0,The James New York NoMad,4.0,NoMad,8.3,723.0,King Room (1 king bed),1.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,410.0
3454,ternary,726,4,61,The Whitby Hotel,5,Upper Midtown,9.5,947,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant; Screening room; Gym,946,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1404,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Pool,221,158.0,The James New York NoMad,4.0,NoMad,8.2,828.0,King Room (1 king bed),1.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,364.0
3455,ternary,726,5,61,The Whitby Hotel,5,Upper Midtown,9.4,871,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,582,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.9,1297,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Pool,197,158.0,The James New York NoMad,4.0,NoMad,8.1,789.0,Queen Room (1 queen bed),0.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,364.0
3456,ternary,726,6,61,The Whitby Hotel,5,Upper Midtown,9.2,928,Superior King with Terrace (1 king bed),0,0,Free WiFi; Restaurant; Screening room; Gym,957,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.9,1416,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Pool,274,158.0,The James New York NoMad,4.0,NoMad,8.5,829.0,King Room (1 king bed),0.0,0.0,Free WiFi; Restaurant; Rooftop bar; Fitness center,385.0
3457,ternary,727,1,20,SpringHill Suites by Marriott Midtown Manhattan,3,Midtown,8.1,3434,Suite (1 king bed),0,1,Free WiFi; Breakfast; Fitness center,248,151,The St. Regis New York,5,Midtown,9.1,1108,Superior King (1 king bed),0,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,984,168.0,The Boro Hotel,4.0,"Long Island City, Queens",8.6,805.0,King Room (1 king bed),0.0,0.0,Free WiFi; Bar; Manhattan views,239.0
3458,ternary,727,2,20,SpringHill Suites by Marriott Midtown Manhattan,3,Midtown,8.3,2903,Suite (1 king bed),0,0,Free WiFi; Breakfast; Fitness center,181,151,The St. Regis New York,5,Midtown,9.0,1062,Superior King (1 king bed),0,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,1103,168.0,The Boro Hotel,4.0,"Long Island City, Queens",8.4,756.0,King Room (1 king bed),1.0,0.0,Free WiFi; Bar; Manhattan views,190.0
3459,ternary,727,3,20,SpringHill Suites by Marriott Midtown Manhattan,3,Midtown,8.1,3472,Suite (2 double beds),1,0,Free WiFi; Breakfast; Fitness center,219,151,The St. Regis New York,5,Midtown,9.0,1009,Superior King (1 king bed),1,0,Free WiFi; Butler service; Restaurant; Bar; Fitness center,1030,168.0,The Boro Hotel,4.0,"Long Island City, Queens",8.7,844.0,Queen Room (1 queen bed),1.0,0.0,Free WiFi; Bar; Manhattan views,183.0
